Current sim time, airport, event name, airplane id, runway queue size, gate queue size, baggage cart queue size, fuel truck queue size
25.202299, Airport4, AcquireGate, 4.8, 0, 4, 1, 1, 
25.508617, Airport4, Taxi2Gate, 4.9, 0, 5, 1, 1, 
26.014923, Airport4, Taxi2Gate, 4.10, 0, 5, 1, 1, 
27.689615, Airport4, StartEmbark, 4.1, 0, 5, 1, 1, 
29.054720, Airport4, AcquireGate, 4.9, 0, 5, 1, 1, 
29.181714, Airport4, StartEmbark, 4.2, 0, 6, 1, 1, 
29.715098, Airport4, ReleaseFuelTruck, 4.1, 0, 6, 1, 1, 
29.715098, Airport4, FuelPlane, 4.4, 0, 6, 1, 0, 
29.715098, Airport4, LeaveGate, 4.1, 0, 6, 1, 0, 
30.416964, Airport4, ReleaseFuelTruck, 4.2, 0, 6, 1, 0, 
30.416964, Airport4, LeaveGate, 4.2, 0, 6, 1, 0, 
30.906006, Airport4, AcquireGate, 4.10, 0, 6, 1, 0, 
34.398296, Airport4, StartEmbark, 4.4, 0, 7, 1, 0, 
40.475581, Airport4, ReleaseLuggageCart, 4.1, 0, 7, 1, 0, 
40.475581, Airport4, UnloadLuggage, 4.4, 0, 7, 0, 0, 
40.475581, Airport4, LeaveGate, 4.1, 0, 7, 0, 0, 
41.092795, Airport4, LeaveGate, 4.1, 0, 7, 0, 0, 
41.092795, Airport4, DockAtGate, 4.3, 0, 6, 0, 0, 
41.535392, Airport4, ReleaseLuggageCart, 4.2, 0, 6, 0, 0, 
41.535392, Airport4, LeaveGate, 4.2, 0, 6, 0, 0, 
41.682080, Airport4, LeaveGate, 4.2, 0, 6, 0, 0, 
41.682080, Airport4, DockAtGate, 4.5, 0, 5, 0, 0, 
42.594585, Airport4, ArriveGate, 4.3, 0, 5, 0, 0, 
42.594585, Airport4, UnloadLuggage, 4.3, 0, 5, 0, 0, 
42.594585, Airport4, FuelPlane, 4.3, 0, 5, 0, 0, 
42.741192, Airport4, Taxi2RunwayEA, 4.1, 0, 5, 0, 0, 
42.952047, Airport4, Taxi2RunwayEA, 4.2, 0, 5, 0, 0, 
43.002131, Airport4, ArriveGate, 4.5, 0, 5, 0, 0, 
47.099281, Airport4, AcquireRunwayTakeoff, 4.1, 0, 5, 1, 1, 
47.099281, Airport4, Takeoff, 4.1, 0, 5, 1, 1, 
47.388840, Airport4, LeaveGate, 4.4, 0, 5, 1, 1, 
47.554240, Airport4, AcquireRunwayTakeoff, 4.2, 0, 5, 1, 1, 
47.554240, Airport4, Takeoff, 4.2, 0, 5, 1, 1, 
49.027712, Airport4, ReleaseFuelTruck, 4.4, 0, 5, 1, 1, 
49.027712, Airport4, FuelPlane, 4.5, 0, 5, 1, 0, 
49.027712, Airport4, LeaveGate, 4.4, 0, 5, 1, 0, 
49.304969, Airport4, StartClean, 4.3, 0, 5, 1, 0, 
50.242258, Airport4, StartClean, 4.5, 0, 5, 1, 0, 
53.629319, Airport4, Leave, 4.2, 0, 5, 1, 0, 
54.332175, Airport4, Leave, 4.1, 0, 5, 1, 0, 
54.655344, Airport4, LoadLuggage, 4.4, 0, 5, 1, 0, 
56.498721, Airport4, LoadLuggage, 4.3, 0, 5, 1, 0, 
59.461122, Airport4, StartEmbark, 4.3, 0, 5, 1, 0, 
60.197279, Airport4, StartEmbark, 4.5, 0, 5, 1, 0, 
61.551653, Airport4, ReleaseFuelTruck, 4.3, 0, 5, 1, 0, 
61.551653, Airport4, LeaveGate, 4.3, 0, 5, 1, 0, 
68.267060, Airport4, ReleaseFuelTruck, 4.5, 0, 5, 1, 0, 
68.267060, Airport4, LeaveGate, 4.5, 0, 5, 1, 0, 
71.158871, Airport4, ReleaseLuggageCart, 4.4, 0, 5, 1, 0, 
71.158871, Airport4, UnloadLuggage, 4.5, 0, 5, 0, 0, 
71.158871, Airport4, LeaveGate, 4.4, 0, 5, 0, 0, 
71.158871, Airport4, DockAtGate, 4.6, 0, 4, 0, 0, 
71.649663, Airport4, LeaveGate, 4.3, 0, 4, 0, 0, 
72.879327, Airport4, ReleaseLuggageCart, 4.3, 0, 4, 0, 0, 
72.879327, Airport4, LeaveGate, 4.3, 0, 4, 0, 0, 
72.879327, Airport4, DockAtGate, 4.7, 0, 3, 0, 0, 
73.067350, Airport4, Taxi2RunwayEA, 4.4, 0, 3, 0, 0, 
73.599360, Airport4, LeaveGate, 4.5, 0, 3, 0, 0, 
73.812675, Airport4, ArriveGate, 4.6, 0, 3, 0, 0, 
73.812675, Airport4, UnloadLuggage, 4.6, 0, 3, 0, 0, 
73.812675, Airport4, FuelPlane, 4.6, 0, 3, 0, 0, 
74.799289, Airport4, ArriveGate, 4.7, 0, 3, 0, 0, 
74.799289, Airport4, FuelPlane, 4.7, 0, 3, 1, 0, 
74.963857, Airport4, Taxi2RunwayEA, 4.3, 0, 3, 1, 0, 
76.629591, Airport4, AcquireRunwayTakeoff, 4.4, 0, 3, 1, 0, 
76.629591, Airport4, Takeoff, 4.4, 0, 3, 1, 0, 
78.738236, Airport4, AcquireRunwayTakeoff, 4.3, 0, 3, 1, 0, 
78.738236, Airport4, Takeoff, 4.3, 0, 3, 1, 0, 
59.082537, Airport4, AcquireRunwayLand, 1.1, 0, 3, 1, 0, 
81.057164, Airport4, StartClean, 4.6, 1, 3, 1, 0, 
81.211624, Airport4, StartClean, 4.7, 1, 3, 1, 0, 
82.794146, Airport4, Leave, 4.4, 1, 3, 1, 0, 
82.794146, Airport4, Land, 1.1, 0, 3, 1, 0, 
85.397384, Airport4, Leave, 4.3, 0, 3, 1, 0, 
85.560274, Airport4, LoadLuggage, 4.5, 0, 3, 1, 0, 
88.122358, Airport4, LoadLuggage, 4.6, 0, 3, 1, 0, 
88.494204, Airport4, Taxi2Gate, 1.1, 0, 3, 1, 0, 
91.626734, Airport4, StartEmbark, 4.6, 0, 3, 1, 0, 
91.661111, Airport4, StartEmbark, 4.7, 0, 3, 1, 0, 
92.491138, Airport4, ReleaseFuelTruck, 4.6, 0, 3, 1, 0, 
92.491138, Airport4, LeaveGate, 4.6, 0, 3, 1, 0, 
92.593653, Airport4, AcquireGate, 1.1, 0, 3, 1, 0, 
94.647774, Airport4, ReleaseFuelTruck, 4.7, 0, 4, 1, 0, 
90.300372, Airport4, AcquireRunwayLand, 1.2, 0, 4, 1, 0, 
90.300372, Airport4, Land, 1.2, 0, 4, 1, 0, 
94.647774, Airport4, LeaveGate, 4.7, 0, 4, 1, 0, 
95.500147, Airport4, Taxi2Gate, 1.2, 0, 4, 1, 0, 
99.385946, Airport4, AcquireGate, 1.2, 0, 4, 1, 0, 
100.927957, Airport4, ReleaseLuggageCart, 4.5, 0, 5, 1, 0, 
100.927957, Airport4, UnloadLuggage, 4.7, 0, 5, 0, 0, 
100.927957, Airport4, LeaveGate, 4.5, 0, 5, 0, 0, 
100.927957, Airport4, DockAtGate, 4.8, 0, 4, 0, 0, 
102.573043, Airport4, ArriveGate, 4.8, 0, 4, 0, 0, 
102.573043, Airport4, FuelPlane, 4.8, 0, 4, 1, 0, 
102.955714, Airport4, Taxi2RunwayEA, 4.5, 0, 4, 1, 0, 
104.479859, Airport4, ReleaseLuggageCart, 4.6, 0, 4, 1, 0, 
104.479859, Airport4, UnloadLuggage, 4.8, 0, 4, 0, 0, 
104.479859, Airport4, LeaveGate, 4.6, 0, 4, 0, 0, 
104.880385, Airport4, LeaveGate, 4.7, 0, 4, 0, 0, 
104.895705, Airport4, LeaveGate, 4.6, 0, 4, 0, 0, 
104.895705, Airport4, DockAtGate, 4.9, 0, 3, 0, 0, 
106.451472, Airport4, Taxi2RunwayEA, 4.6, 0, 3, 0, 0, 
107.053299, Airport4, AcquireRunwayTakeoff, 4.5, 0, 3, 0, 0, 
107.053299, Airport4, Takeoff, 4.5, 0, 3, 0, 0, 
107.631003, Airport4, ArriveGate, 4.9, 0, 3, 0, 0, 
107.631003, Airport4, FuelPlane, 4.9, 0, 3, 1, 0, 
109.027889, Airport4, StartClean, 4.8, 0, 3, 1, 0, 
110.340188, Airport4, AcquireRunwayTakeoff, 4.6, 0, 3, 1, 0, 
110.340188, Airport4, Takeoff, 4.6, 0, 3, 1, 0, 
113.933408, Airport4, Leave, 4.5, 0, 3, 1, 0, 
114.157901, Airport4, StartClean, 4.9, 0, 3, 1, 0, 
114.991536, Airport4, LoadLuggage, 4.7, 0, 3, 1, 0, 
117.274124, Airport4, Leave, 4.6, 0, 3, 1, 0, 
118.324069, Airport4, LoadLuggage, 4.8, 0, 3, 1, 0, 
119.647081, Airport4, StartEmbark, 4.8, 0, 3, 1, 0, 
121.472164, Airport4, ReleaseFuelTruck, 4.8, 0, 3, 1, 0, 
121.472164, Airport4, LeaveGate, 4.8, 0, 3, 1, 0, 
124.286535, Airport4, StartEmbark, 4.9, 0, 3, 1, 0, 
126.892024, Airport4, ReleaseFuelTruck, 4.9, 0, 3, 1, 0, 
126.892024, Airport4, LeaveGate, 4.9, 0, 3, 1, 0, 
130.480509, Airport4, ReleaseLuggageCart, 4.7, 0, 3, 1, 0, 
130.480509, Airport4, UnloadLuggage, 4.9, 0, 3, 0, 0, 
130.480509, Airport4, LeaveGate, 4.7, 0, 3, 0, 0, 
130.480509, Airport4, DockAtGate, 4.10, 0, 2, 0, 0, 
132.677382, Airport4, LeaveGate, 4.8, 0, 2, 0, 0, 
132.732837, Airport4, ArriveGate, 4.10, 0, 2, 0, 0, 
132.732837, Airport4, FuelPlane, 4.10, 0, 2, 1, 0, 
133.062364, Airport4, Taxi2RunwayEA, 4.7, 0, 2, 1, 0, 
134.148956, Airport4, ReleaseLuggageCart, 4.8, 0, 2, 1, 0, 
134.148956, Airport4, UnloadLuggage, 4.10, 0, 2, 0, 0, 
134.148956, Airport4, LeaveGate, 4.8, 0, 2, 0, 0, 
134.148956, Airport4, DockAtGate, 1.1, 0, 1, 0, 0, 
136.095090, Airport4, Taxi2RunwayEA, 4.8, 0, 1, 0, 0, 
136.196688, Airport4, ArriveGate, 1.1, 0, 1, 0, 0, 
136.196688, Airport4, FuelPlane, 1.1, 0, 1, 1, 0, 
137.065559, Airport4, AcquireRunwayTakeoff, 4.7, 0, 1, 1, 0, 
137.065559, Airport4, Takeoff, 4.7, 0, 1, 1, 0, 
137.533011, Airport4, LeaveGate, 4.9, 0, 1, 1, 0, 
139.563032, Airport4, StartClean, 4.10, 0, 1, 1, 0, 
140.555555, Airport4, AcquireRunwayTakeoff, 4.8, 0, 1, 1, 0, 
140.555555, Airport4, Takeoff, 4.8, 0, 1, 1, 0, 
142.926215, Airport4, StartClean, 1.1, 0, 1, 1, 0, 
144.865187, Airport4, Leave, 4.7, 0, 1, 1, 0, 
145.328058, Airport4, LoadLuggage, 4.9, 0, 1, 1, 0, 
147.251849, Airport4, AcquireRunwayLand, 3.7, 0, 1, 1, 0, 
147.251849, Airport4, Land, 3.7, 0, 1, 1, 0, 
148.110699, Airport4, LoadLuggage, 4.10, 0, 1, 1, 0, 
148.341088, Airport4, Leave, 4.8, 0, 1, 1, 0, 
148.825014, Airport4, StartEmbark, 4.10, 0, 1, 1, 0, 
149.121440, Airport4, AcquireRunwayLand, 3.8, 0, 1, 1, 0, 
149.121440, Airport4, Land, 3.8, 0, 1, 1, 0, 
151.738351, Airport4, ReleaseFuelTruck, 4.10, 0, 1, 1, 0, 
151.738351, Airport4, LeaveGate, 4.10, 0, 1, 1, 0, 
152.714960, Airport4, Taxi2Gate, 3.7, 0, 1, 1, 0, 
152.778490, Airport4, StartEmbark, 1.1, 0, 1, 1, 0, 
153.637185, Airport4, Taxi2Gate, 3.8, 0, 1, 1, 0, 
155.307004, Airport4, ReleaseFuelTruck, 1.1, 0, 1, 1, 0, 
155.307004, Airport4, LeaveGate, 1.1, 0, 1, 1, 0, 
157.389080, Airport4, AcquireGate, 3.8, 0, 1, 1, 0, 
157.527134, Airport4, AcquireGate, 3.7, 0, 2, 1, 0, 
161.160204, Airport4, ReleaseLuggageCart, 4.9, 0, 3, 1, 0, 
161.160204, Airport4, UnloadLuggage, 1.1, 0, 3, 0, 0, 
161.160204, Airport4, LeaveGate, 4.9, 0, 3, 0, 0, 
161.160204, Airport4, DockAtGate, 1.2, 0, 2, 0, 0, 
162.117823, Airport4, LeaveGate, 4.10, 0, 2, 0, 0, 
162.554049, Airport4, ArriveGate, 1.2, 0, 2, 0, 0, 
162.554049, Airport4, FuelPlane, 1.2, 0, 2, 1, 0, 
163.296936, Airport4, Taxi2RunwayEA, 4.9, 0, 2, 1, 0, 
163.410897, Airport4, ReleaseLuggageCart, 4.10, 0, 2, 1, 0, 
163.410897, Airport4, UnloadLuggage, 1.2, 0, 2, 0, 0, 
163.410897, Airport4, LeaveGate, 4.10, 0, 2, 0, 0, 
163.410897, Airport4, DockAtGate, 3.8, 0, 1, 0, 0, 
164.936257, Airport4, Taxi2RunwayEA, 4.10, 0, 1, 0, 0, 
165.042643, Airport4, ArriveGate, 3.8, 0, 1, 0, 0, 
165.042643, Airport4, FuelPlane, 3.8, 0, 1, 1, 0, 
165.215194, Airport4, LeaveGate, 1.1, 0, 1, 1, 0, 
167.331465, Airport4, AcquireRunwayTakeoff, 4.9, 0, 1, 1, 0, 
167.331465, Airport4, Takeoff, 4.9, 0, 1, 1, 0, 
168.810709, Airport4, AcquireRunwayTakeoff, 4.10, 0, 1, 1, 0, 
168.810709, Airport4, Takeoff, 4.10, 0, 1, 1, 0, 
169.574693, Airport4, StartClean, 1.2, 0, 1, 1, 0, 
170.535417, Airport4, StartClean, 3.8, 0, 1, 1, 0, 
174.042740, Airport4, Leave, 4.9, 0, 1, 1, 0, 
175.531096, Airport4, LoadLuggage, 1.1, 0, 1, 1, 0, 
175.815491, Airport4, Leave, 4.10, 0, 1, 1, 0, 
177.347558, Airport4, LoadLuggage, 1.2, 0, 1, 1, 0, 
179.979050, Airport4, StartEmbark, 1.2, 0, 1, 1, 0, 
180.681280, Airport4, ReleaseFuelTruck, 1.2, 0, 1, 1, 0, 
180.681280, Airport4, LeaveGate, 1.2, 0, 1, 1, 0, 
181.344227, Airport4, StartEmbark, 3.8, 0, 1, 1, 0, 
184.353326, Airport4, ReleaseFuelTruck, 3.8, 0, 1, 1, 0, 
184.353326, Airport4, LeaveGate, 3.8, 0, 1, 1, 0, 
191.308048, Airport4, ReleaseLuggageCart, 1.1, 0, 1, 1, 0, 
191.308048, Airport4, UnloadLuggage, 3.8, 0, 1, 0, 0, 
191.308048, Airport4, LeaveGate, 1.1, 0, 1, 0, 0, 
191.308048, Airport4, DockAtGate, 3.7, 0, 0, 0, 0, 
192.565996, Airport4, ArriveGate, 3.7, 0, 0, 0, 0, 
192.565996, Airport4, FuelPlane, 3.7, 0, 0, 1, 0, 
192.878788, Airport4, Taxi2RunwayEA, 1.1, 0, 0, 1, 0, 
193.024122, Airport4, LeaveGate, 1.2, 0, 0, 1, 0, 
193.051614, Airport4, ReleaseLuggageCart, 1.2, 0, 0, 1, 0, 
193.051614, Airport4, UnloadLuggage, 3.7, 0, 0, 0, 0, 
193.051614, Airport4, LeaveGate, 1.2, 0, 0, 0, 0, 
194.720075, Airport4, Taxi2RunwayEA, 1.2, 0, 0, 0, 0, 
194.870362, Airport4, LeaveGate, 3.8, 0, 0, 0, 0, 
196.617372, Airport4, AcquireRunwayTakeoff, 1.1, 0, 0, 0, 0, 
196.617372, Airport4, Takeoff, 1.1, 0, 0, 0, 0, 
198.689299, Airport4, StartClean, 3.7, 0, 0, 0, 0, 
198.710329, Airport4, AcquireRunwayTakeoff, 1.2, 0, 0, 0, 0, 
198.710329, Airport4, Takeoff, 1.2, 0, 0, 0, 0, 
204.317183, Airport4, Leave, 1.1, 0, 0, 0, 0, 
205.137312, Airport4, LoadLuggage, 3.8, 0, 0, 0, 0, 
86.690669, Airport4, AcquireRunwayLand, 2.4, 0, 0, 0, 0, 
86.690669, Airport4, Land, 2.4, 0, 0, 0, 0, 
91.016713, Airport4, Taxi2Gate, 2.4, 0, 0, 0, 0, 
94.819846, Airport4, AcquireGate, 2.4, 0, 0, 0, 0, 
94.819846, Airport4, DockAtGate, 2.4, 0, 0, 0, 0, 
87.888617, Airport4, AcquireRunwayLand, 2.3, 0, 0, 0, 0, 
87.888617, Airport4, Land, 2.3, 0, 0, 0, 0, 
93.460677, Airport4, Taxi2Gate, 2.3, 0, 0, 0, 0, 
96.719825, Airport4, ArriveGate, 2.4, 0, 0, 0, 0, 
96.719825, Airport4, FuelPlane, 2.4, 0, 0, 1, 0, 
97.842838, Airport4, AcquireGate, 2.3, 0, 0, 1, 0, 
102.602480, Airport4, StartClean, 2.4, 0, 1, 1, 0, 
112.595784, Airport4, StartEmbark, 2.4, 0, 1, 1, 0, 
115.438568, Airport4, ReleaseFuelTruck, 2.4, 0, 1, 1, 0, 
115.438568, Airport4, LeaveGate, 2.4, 0, 1, 1, 0, 
125.465842, Airport4, LeaveGate, 2.4, 0, 1, 1, 0, 
206.013915, Airport4, Leave, 1.2, 0, 1, 1, 0, 
207.044028, Airport4, LoadLuggage, 3.7, 0, 1, 1, 0, 
208.854996, Airport4, StartEmbark, 3.7, 0, 1, 1, 0, 
212.070746, Airport4, ReleaseFuelTruck, 3.7, 0, 1, 1, 0, 
212.070746, Airport4, LeaveGate, 3.7, 0, 1, 1, 0, 
221.191671, Airport4, ReleaseLuggageCart, 3.8, 0, 1, 1, 0, 
221.191671, Airport4, UnloadLuggage, 2.4, 0, 1, 0, 0, 
221.191671, Airport4, LeaveGate, 3.8, 0, 1, 0, 0, 
221.191671, Airport4, DockAtGate, 2.3, 0, 0, 0, 0, 
221.987166, Airport4, LeaveGate, 3.7, 0, 0, 0, 0, 
222.802717, Airport4, ReleaseLuggageCart, 3.7, 0, 0, 0, 0, 
222.802717, Airport4, LeaveGate, 3.7, 0, 0, 0, 0, 
222.982250, Airport4, ArriveGate, 2.3, 0, 0, 0, 0, 
222.982250, Airport4, UnloadLuggage, 2.3, 0, 0, 0, 0, 
222.982250, Airport4, FuelPlane, 2.3, 0, 0, 0, 0, 
223.069976, Airport4, Taxi2RunwayEA, 3.8, 0, 0, 0, 0, 
224.632090, Airport4, Taxi2RunwayEA, 3.7, 0, 0, 0, 0, 
227.027574, Airport4, AcquireRunwayTakeoff, 3.8, 0, 0, 0, 0, 
227.027574, Airport4, Takeoff, 3.8, 0, 0, 0, 0, 
228.411339, Airport4, AcquireRunwayTakeoff, 3.7, 0, 0, 0, 0, 
228.411339, Airport4, Takeoff, 3.7, 0, 0, 0, 0, 
229.491062, Airport4, StartClean, 2.3, 0, 0, 0, 0, 
234.604644, Airport4, Leave, 3.8, 0, 0, 0, 0, 
189.782708, Airport4, AcquireRunwayLand, 1.5, 0, 0, 0, 0, 
189.782708, Airport4, Land, 1.5, 0, 0, 0, 0, 
194.669940, Airport4, Taxi2Gate, 1.5, 0, 0, 0, 0, 
199.160404, Airport4, AcquireGate, 1.5, 0, 0, 0, 0, 
199.160404, Airport4, DockAtGate, 1.5, 0, 0, 0, 0, 
201.009946, Airport4, ArriveGate, 1.5, 0, 0, 0, 0, 
201.009946, Airport4, FuelPlane, 1.5, 0, 0, 1, 0, 
207.816277, Airport4, StartClean, 1.5, 0, 0, 1, 0, 
217.345699, Airport4, StartEmbark, 1.5, 0, 0, 1, 0, 
119.673690, Airport4, AcquireRunwayLand, 2.6, 0, 0, 1, 0, 
119.673690, Airport4, Land, 2.6, 0, 0, 1, 0, 
125.354081, Airport4, Taxi2Gate, 2.6, 0, 0, 1, 0, 
130.213439, Airport4, AcquireGate, 2.6, 0, 0, 1, 0, 
220.602805, Airport4, ReleaseFuelTruck, 1.5, 0, 1, 1, 0, 
220.602805, Airport4, LeaveGate, 1.5, 0, 1, 1, 0, 
229.977954, Airport4, LeaveGate, 1.5, 0, 1, 1, 0, 
235.399891, Airport4, Leave, 3.7, 0, 1, 1, 0, 
235.578277, Airport4, LoadLuggage, 2.4, 0, 1, 1, 0, 
237.375240, Airport4, LoadLuggage, 2.3, 0, 1, 1, 0, 
237.467492, Airport4, AcquireRunwayLand, 1.3, 0, 1, 1, 0, 
237.467492, Airport4, Land, 1.3, 0, 1, 1, 0, 
239.792191, Airport4, StartEmbark, 2.3, 0, 1, 1, 0, 
242.168967, Airport4, ReleaseFuelTruck, 2.3, 0, 1, 1, 0, 
242.168967, Airport4, LeaveGate, 2.3, 0, 1, 1, 0, 
242.803699, Airport4, Taxi2Gate, 1.3, 0, 1, 1, 0, 
246.844676, Airport4, AcquireGate, 1.3, 0, 1, 1, 0, 
250.760049, Airport4, ReleaseLuggageCart, 2.4, 0, 2, 1, 0, 
250.760049, Airport4, UnloadLuggage, 1.5, 0, 2, 0, 0, 
250.760049, Airport4, LeaveGate, 2.4, 0, 2, 0, 0, 
250.760049, Airport4, DockAtGate, 2.6, 0, 1, 0, 0, 
252.383740, Airport4, Taxi2RunwayEA, 2.4, 0, 1, 0, 0, 
252.768550, Airport4, LeaveGate, 2.3, 0, 1, 0, 0, 
253.256846, Airport4, ReleaseLuggageCart, 2.3, 0, 1, 0, 0, 
253.256846, Airport4, LeaveGate, 2.3, 0, 1, 0, 0, 
253.256846, Airport4, DockAtGate, 1.3, 0, 0, 0, 0, 
253.313245, Airport4, ArriveGate, 2.6, 0, 0, 0, 0, 
253.313245, Airport4, UnloadLuggage, 2.6, 0, 0, 0, 0, 
253.313245, Airport4, FuelPlane, 2.6, 0, 0, 0, 0, 
254.800591, Airport4, Taxi2RunwayEA, 2.3, 0, 0, 0, 0, 
255.196233, Airport4, ArriveGate, 1.3, 0, 0, 0, 0, 
255.196233, Airport4, FuelPlane, 1.3, 0, 0, 1, 0, 
256.906243, Airport4, AcquireRunwayTakeoff, 2.4, 0, 0, 1, 0, 
256.906243, Airport4, Takeoff, 2.4, 0, 0, 1, 0, 
258.224438, Airport4, AcquireRunwayTakeoff, 2.3, 0, 0, 1, 0, 
258.224438, Airport4, Takeoff, 2.3, 0, 0, 1, 0, 
259.997909, Airport4, StartClean, 2.6, 0, 0, 1, 0, 
262.145177, Airport4, StartClean, 1.3, 0, 0, 1, 0, 
263.952147, Airport4, LoadLuggage, 1.5, 0, 0, 1, 0, 
263.994522, Airport4, Leave, 2.4, 0, 0, 1, 0, 
265.485052, Airport4, Leave, 2.3, 0, 0, 1, 0, 
267.005347, Airport4, LoadLuggage, 2.6, 0, 0, 1, 0, 
269.840094, Airport4, StartEmbark, 2.6, 0, 0, 1, 0, 
272.345685, Airport4, StartEmbark, 1.3, 0, 0, 1, 0, 
272.680242, Airport4, ReleaseFuelTruck, 2.6, 0, 0, 1, 0, 
272.680242, Airport4, LeaveGate, 2.6, 0, 0, 1, 0, 
274.353084, Airport4, ReleaseFuelTruck, 1.3, 0, 0, 1, 0, 
274.353084, Airport4, LeaveGate, 1.3, 0, 0, 1, 0, 
280.187061, Airport4, ReleaseLuggageCart, 1.5, 0, 0, 1, 0, 
280.187061, Airport4, UnloadLuggage, 1.3, 0, 0, 0, 0, 
280.187061, Airport4, LeaveGate, 1.5, 0, 0, 0, 0, 
282.130108, Airport4, LeaveGate, 2.6, 0, 0, 0, 0, 
282.606052, Airport4, Taxi2RunwayEA, 1.5, 0, 0, 0, 0, 
282.953562, Airport4, ReleaseLuggageCart, 2.6, 0, 0, 0, 0, 
282.953562, Airport4, LeaveGate, 2.6, 0, 0, 0, 0, 
285.123839, Airport4, Taxi2RunwayEA, 2.6, 0, 0, 0, 0, 
285.709075, Airport4, LeaveGate, 1.3, 0, 0, 0, 0, 
286.412233, Airport4, AcquireRunwayTakeoff, 1.5, 0, 0, 0, 0, 
286.412233, Airport4, Takeoff, 1.5, 0, 0, 0, 0, 
289.040562, Airport4, AcquireRunwayTakeoff, 2.6, 0, 0, 0, 0, 
289.040562, Airport4, Takeoff, 2.6, 0, 0, 0, 0, 
293.751792, Airport4, Leave, 1.5, 0, 0, 0, 0, 
293.765949, Airport4, LoadLuggage, 1.3, 0, 0, 0, 0, 
295.516361, Airport4, Leave, 2.6, 0, 0, 0, 0, 
309.368565, Airport4, ReleaseLuggageCart, 1.3, 0, 0, 0, 0, 
