Current sim time, airport, event name, airplane id, runway queue size, gate queue size, baggage cart queue size, fuel truck queue size
531.681679, Airport1, FuelPlane, 4.8, 0, 13, 0, 0, 
535.316168, Airport1, AcquireRunwayTakeoff, 4.7, 0, 13, 0, 0, 
535.316168, Airport1, Takeoff, 4.7, 0, 13, 0, 0, 
538.269489, Airport1, StartClean, 4.8, 0, 13, 0, 0, 
542.655727, Airport1, Leave, 4.7, 0, 13, 0, 0, 
545.487860, Airport1, LoadLuggage, 4.8, 0, 13, 0, 0, 
547.745288, Airport1, StartEmbark, 4.8, 0, 13, 0, 0, 
550.851956, Airport1, ReleaseFuelTruck, 4.8, 0, 13, 0, 0, 
550.851956, Airport1, LeaveGate, 4.8, 0, 13, 0, 0, 
561.056712, Airport1, LeaveGate, 4.8, 0, 13, 0, 0, 
561.090475, Airport1, ReleaseLuggageCart, 4.8, 0, 13, 0, 0, 
561.090475, Airport1, LeaveGate, 4.8, 0, 13, 0, 0, 
561.090475, Airport1, DockAtGate, 3.9, 0, 12, 0, 0, 
562.789243, Airport1, Taxi2RunwayEA, 4.8, 0, 12, 0, 0, 
562.819750, Airport1, ArriveGate, 3.9, 0, 12, 0, 0, 
562.819750, Airport1, UnloadLuggage, 3.9, 0, 12, 0, 0, 
562.819750, Airport1, FuelPlane, 3.9, 0, 12, 0, 0, 
566.238105, Airport1, AcquireRunwayTakeoff, 4.8, 0, 12, 0, 0, 
566.238105, Airport1, Takeoff, 4.8, 0, 12, 0, 0, 
570.513027, Airport1, StartClean, 3.9, 0, 12, 0, 0, 
572.891975, Airport1, Leave, 4.8, 0, 12, 0, 0, 
576.649603, Airport1, LoadLuggage, 3.9, 0, 12, 0, 0, 
580.625253, Airport1, StartEmbark, 3.9, 0, 12, 0, 0, 
581.570253, Airport1, ReleaseFuelTruck, 3.9, 0, 12, 0, 0, 
581.570253, Airport1, LeaveGate, 3.9, 0, 12, 0, 0, 
592.265891, Airport1, ReleaseLuggageCart, 3.9, 0, 12, 0, 0, 
592.265891, Airport1, LeaveGate, 3.9, 0, 12, 0, 0, 
593.521435, Airport1, LeaveGate, 3.9, 0, 12, 0, 0, 
593.521435, Airport1, DockAtGate, 2.5, 0, 11, 0, 0, 
595.104791, Airport1, Taxi2RunwayEA, 3.9, 0, 11, 0, 0, 
595.430600, Airport1, ArriveGate, 2.5, 0, 11, 0, 0, 
595.430600, Airport1, UnloadLuggage, 2.5, 0, 11, 0, 0, 
595.430600, Airport1, FuelPlane, 2.5, 0, 11, 0, 0, 
598.878163, Airport1, AcquireRunwayTakeoff, 3.9, 0, 11, 0, 0, 
598.878163, Airport1, Takeoff, 3.9, 0, 11, 0, 0, 
602.598572, Airport1, StartClean, 2.5, 0, 11, 0, 0, 
606.396434, Airport1, Leave, 3.9, 0, 11, 0, 0, 
609.577920, Airport1, LoadLuggage, 2.5, 0, 11, 0, 0, 
613.312991, Airport1, StartEmbark, 2.5, 0, 11, 0, 0, 
613.981189, Airport1, ReleaseFuelTruck, 2.5, 0, 11, 0, 0, 
613.981189, Airport1, LeaveGate, 2.5, 0, 11, 0, 0, 
299.807951, Airport1, AcquireRunwayLand, 3.10, 0, 11, 0, 0, 
299.807951, Airport1, Land, 3.10, 0, 11, 0, 0, 
304.617639, Airport1, Taxi2Gate, 3.10, 0, 11, 0, 0, 
308.125707, Airport1, AcquireGate, 3.10, 0, 11, 0, 0, 
625.664516, Airport1, ReleaseLuggageCart, 2.5, 0, 12, 0, 0, 
625.664516, Airport1, LeaveGate, 2.5, 0, 12, 0, 0, 
626.630135, Airport1, LeaveGate, 2.5, 0, 12, 0, 0, 
626.630135, Airport1, DockAtGate, 4.5, 0, 11, 0, 0, 
628.394283, Airport1, ArriveGate, 4.5, 0, 11, 0, 0, 
628.394283, Airport1, UnloadLuggage, 4.5, 0, 11, 0, 0, 
628.394283, Airport1, FuelPlane, 4.5, 0, 11, 0, 0, 
629.077161, Airport1, Taxi2RunwayEA, 2.5, 0, 11, 0, 0, 
632.235520, Airport1, AcquireRunwayTakeoff, 2.5, 0, 11, 0, 0, 
632.235520, Airport1, Takeoff, 2.5, 0, 11, 0, 0, 
633.492198, Airport1, StartClean, 4.5, 0, 11, 0, 0, 
638.992602, Airport1, Leave, 2.5, 0, 11, 0, 0, 
642.073642, Airport1, LoadLuggage, 4.5, 0, 11, 0, 0, 
642.936493, Airport1, StartEmbark, 4.5, 0, 11, 0, 0, 
647.396259, Airport1, ReleaseFuelTruck, 4.5, 0, 11, 0, 0, 
647.396259, Airport1, LeaveGate, 4.5, 0, 11, 0, 0, 
656.188123, Airport1, LeaveGate, 4.5, 0, 11, 0, 0, 
657.916671, Airport1, ReleaseLuggageCart, 4.5, 0, 11, 0, 0, 
657.916671, Airport1, LeaveGate, 4.5, 0, 11, 0, 0, 
657.916671, Airport1, DockAtGate, 3.7, 0, 10, 0, 0, 
659.278458, Airport1, ArriveGate, 3.7, 0, 10, 0, 0, 
659.278458, Airport1, UnloadLuggage, 3.7, 0, 10, 0, 0, 
659.278458, Airport1, FuelPlane, 3.7, 0, 10, 0, 0, 
659.930627, Airport1, Taxi2RunwayEA, 4.5, 0, 10, 0, 0, 
663.826752, Airport1, AcquireRunwayTakeoff, 4.5, 0, 10, 0, 0, 
663.826752, Airport1, Takeoff, 4.5, 0, 10, 0, 0, 
665.512824, Airport1, StartClean, 3.7, 0, 10, 0, 0, 
670.554043, Airport1, Leave, 4.5, 0, 10, 0, 0, 
673.199304, Airport1, LoadLuggage, 3.7, 0, 10, 0, 0, 
676.150196, Airport1, StartEmbark, 3.7, 0, 10, 0, 0, 
678.490805, Airport1, ReleaseFuelTruck, 3.7, 0, 10, 0, 0, 
678.490805, Airport1, LeaveGate, 3.7, 0, 10, 0, 0, 
689.138530, Airport1, LeaveGate, 3.7, 0, 10, 0, 0, 
689.317166, Airport1, ReleaseLuggageCart, 3.7, 0, 10, 0, 0, 
689.317166, Airport1, LeaveGate, 3.7, 0, 10, 0, 0, 
689.317166, Airport1, DockAtGate, 4.10, 0, 9, 0, 0, 
691.017193, Airport1, Taxi2RunwayEA, 3.7, 0, 9, 0, 0, 
691.331792, Airport1, ArriveGate, 4.10, 0, 9, 0, 0, 
691.331792, Airport1, UnloadLuggage, 4.10, 0, 9, 0, 0, 
691.331792, Airport1, FuelPlane, 4.10, 0, 9, 0, 0, 
694.833288, Airport1, AcquireRunwayTakeoff, 3.7, 0, 9, 0, 0, 
694.833288, Airport1, Takeoff, 3.7, 0, 9, 0, 0, 
697.695953, Airport1, StartClean, 4.10, 0, 9, 0, 0, 
702.561249, Airport1, Leave, 3.7, 0, 9, 0, 0, 
705.334157, Airport1, LoadLuggage, 4.10, 0, 9, 0, 0, 
707.377716, Airport1, StartEmbark, 4.10, 0, 9, 0, 0, 
710.432968, Airport1, ReleaseFuelTruck, 4.10, 0, 9, 0, 0, 
710.432968, Airport1, LeaveGate, 4.10, 0, 9, 0, 0, 
720.175503, Airport1, LeaveGate, 4.10, 0, 9, 0, 0, 
721.137317, Airport1, ReleaseLuggageCart, 4.10, 0, 9, 0, 0, 
721.137317, Airport1, LeaveGate, 4.10, 0, 9, 0, 0, 
721.137317, Airport1, DockAtGate, 2.10, 0, 8, 0, 0, 
723.172663, Airport1, Taxi2RunwayEA, 4.10, 0, 8, 0, 0, 
723.829006, Airport1, ArriveGate, 2.10, 0, 8, 0, 0, 
723.829006, Airport1, UnloadLuggage, 2.10, 0, 8, 0, 0, 
723.829006, Airport1, FuelPlane, 2.10, 0, 8, 0, 0, 
727.666314, Airport1, AcquireRunwayTakeoff, 4.10, 0, 8, 0, 0, 
727.666314, Airport1, Takeoff, 4.10, 0, 8, 0, 0, 
730.147390, Airport1, StartClean, 2.10, 0, 8, 0, 0, 
734.028320, Airport1, Leave, 4.10, 0, 8, 0, 0, 
738.467350, Airport1, LoadLuggage, 2.10, 0, 8, 0, 0, 
739.828402, Airport1, StartEmbark, 2.10, 0, 8, 0, 0, 
743.013057, Airport1, ReleaseFuelTruck, 2.10, 0, 8, 0, 0, 
743.013057, Airport1, LeaveGate, 2.10, 0, 8, 0, 0, 
752.747334, Airport1, LeaveGate, 2.10, 0, 8, 0, 0, 
754.092022, Airport1, ReleaseLuggageCart, 2.10, 0, 8, 0, 0, 
754.092022, Airport1, LeaveGate, 2.10, 0, 8, 0, 0, 
754.092022, Airport1, DockAtGate, 2.9, 0, 7, 0, 0, 
755.625346, Airport1, Taxi2RunwayEA, 2.10, 0, 7, 0, 0, 
756.734405, Airport1, ArriveGate, 2.9, 0, 7, 0, 0, 
756.734405, Airport1, UnloadLuggage, 2.9, 0, 7, 0, 0, 
756.734405, Airport1, FuelPlane, 2.9, 0, 7, 0, 0, 
759.780575, Airport1, AcquireRunwayTakeoff, 2.10, 0, 7, 0, 0, 
759.780575, Airport1, Takeoff, 2.10, 0, 7, 0, 0, 
762.945156, Airport1, StartClean, 2.9, 0, 7, 0, 0, 
766.786512, Airport1, Leave, 2.10, 0, 7, 0, 0, 
770.706755, Airport1, LoadLuggage, 2.9, 0, 7, 0, 0, 
773.513749, Airport1, StartEmbark, 2.9, 0, 7, 0, 0, 
775.669213, Airport1, ReleaseFuelTruck, 2.9, 0, 7, 0, 0, 
775.669213, Airport1, LeaveGate, 2.9, 0, 7, 0, 0, 
786.638769, Airport1, LeaveGate, 2.9, 0, 7, 0, 0, 
786.950321, Airport1, ReleaseLuggageCart, 2.9, 0, 7, 0, 0, 
786.950321, Airport1, LeaveGate, 2.9, 0, 7, 0, 0, 
786.950321, Airport1, DockAtGate, 1.1, 0, 6, 0, 0, 
385.756754, Airport1, AcquireRunwayLand, 2.4, 0, 6, 0, 0, 
385.756754, Airport1, Land, 2.4, 0, 6, 0, 0, 
390.501957, Airport1, Taxi2Gate, 2.4, 0, 6, 0, 0, 
394.969227, Airport1, AcquireGate, 2.4, 0, 6, 0, 0, 
788.565275, Airport1, ArriveGate, 1.1, 0, 7, 0, 0, 
788.565275, Airport1, UnloadLuggage, 1.1, 0, 7, 0, 0, 
788.565275, Airport1, FuelPlane, 1.1, 0, 7, 0, 0, 
788.841368, Airport1, Taxi2RunwayEA, 2.9, 0, 7, 0, 0, 
792.856506, Airport1, AcquireRunwayTakeoff, 2.9, 0, 7, 0, 0, 
792.856506, Airport1, Takeoff, 2.9, 0, 7, 0, 0, 
794.606866, Airport1, StartClean, 1.1, 0, 7, 0, 0, 
800.264276, Airport1, Leave, 2.9, 0, 7, 0, 0, 
803.138512, Airport1, LoadLuggage, 1.1, 0, 7, 0, 0, 
804.454598, Airport1, StartEmbark, 1.1, 0, 7, 0, 0, 
807.690380, Airport1, ReleaseFuelTruck, 1.1, 0, 7, 0, 0, 
807.690380, Airport1, LeaveGate, 1.1, 0, 7, 0, 0, 
817.041314, Airport1, LeaveGate, 1.1, 0, 7, 0, 0, 
818.904525, Airport1, ReleaseLuggageCart, 1.1, 0, 7, 0, 0, 
818.904525, Airport1, LeaveGate, 1.1, 0, 7, 0, 0, 
818.904525, Airport1, DockAtGate, 3.1, 0, 6, 0, 0, 
820.529545, Airport1, Taxi2RunwayEA, 1.1, 0, 6, 0, 0, 
820.897289, Airport1, ArriveGate, 3.1, 0, 6, 0, 0, 
820.897289, Airport1, UnloadLuggage, 3.1, 0, 6, 0, 0, 
820.897289, Airport1, FuelPlane, 3.1, 0, 6, 0, 0, 
825.008599, Airport1, AcquireRunwayTakeoff, 1.1, 0, 6, 0, 0, 
825.008599, Airport1, Takeoff, 1.1, 0, 6, 0, 0, 
828.292435, Airport1, StartClean, 3.1, 0, 6, 0, 0, 
831.894566, Airport1, Leave, 1.1, 0, 6, 0, 0, 
834.536346, Airport1, LoadLuggage, 3.1, 0, 6, 0, 0, 
838.965562, Airport1, StartEmbark, 3.1, 0, 6, 0, 0, 
840.021243, Airport1, ReleaseFuelTruck, 3.1, 0, 6, 0, 0, 
840.021243, Airport1, LeaveGate, 3.1, 0, 6, 0, 0, 
851.299185, Airport1, ReleaseLuggageCart, 3.1, 0, 6, 0, 0, 
851.299185, Airport1, LeaveGate, 3.1, 0, 6, 0, 0, 
852.031715, Airport1, LeaveGate, 3.1, 0, 6, 0, 0, 
852.031715, Airport1, DockAtGate, 3.2, 0, 5, 0, 0, 
853.544008, Airport1, Taxi2RunwayEA, 3.1, 0, 5, 0, 0, 
854.135466, Airport1, ArriveGate, 3.2, 0, 5, 0, 0, 
854.135466, Airport1, UnloadLuggage, 3.2, 0, 5, 0, 0, 
854.135466, Airport1, FuelPlane, 3.2, 0, 5, 0, 0, 
857.613178, Airport1, AcquireRunwayTakeoff, 3.1, 0, 5, 0, 0, 
857.613178, Airport1, Takeoff, 3.1, 0, 5, 0, 0, 
859.986286, Airport1, StartClean, 3.2, 0, 5, 0, 0, 
864.889010, Airport1, Leave, 3.1, 0, 5, 0, 0, 
868.191412, Airport1, LoadLuggage, 3.2, 0, 5, 0, 0, 
448.272529, Airport1, AcquireRunwayLand, 1.5, 0, 5, 0, 0, 
448.272529, Airport1, Land, 1.5, 0, 5, 0, 0, 
453.063322, Airport1, Taxi2Gate, 1.5, 0, 5, 0, 0, 
457.576958, Airport1, AcquireGate, 1.5, 0, 5, 0, 0, 
869.683026, Airport1, StartEmbark, 3.2, 0, 6, 0, 0, 
872.923489, Airport1, ReleaseFuelTruck, 3.2, 0, 6, 0, 0, 
872.923489, Airport1, LeaveGate, 3.2, 0, 6, 0, 0, 
882.875825, Airport1, LeaveGate, 3.2, 0, 6, 0, 0, 
883.800470, Airport1, ReleaseLuggageCart, 3.2, 0, 6, 0, 0, 
883.800470, Airport1, LeaveGate, 3.2, 0, 6, 0, 0, 
883.800470, Airport1, DockAtGate, 1.3, 0, 5, 0, 0, 
885.154146, Airport1, Taxi2RunwayEA, 3.2, 0, 5, 0, 0, 
886.078386, Airport1, ArriveGate, 1.3, 0, 5, 0, 0, 
886.078386, Airport1, UnloadLuggage, 1.3, 0, 5, 0, 0, 
886.078386, Airport1, FuelPlane, 1.3, 0, 5, 0, 0, 
537.017748, Airport1, AcquireRunwayLand, 2.2, 0, 5, 0, 0, 
537.017748, Airport1, Land, 2.2, 0, 5, 0, 0, 
542.162533, Airport1, Taxi2Gate, 2.2, 0, 5, 0, 0, 
546.192752, Airport1, AcquireGate, 2.2, 0, 5, 0, 0, 
888.667101, Airport1, AcquireRunwayTakeoff, 3.2, 0, 6, 0, 0, 
888.667101, Airport1, Takeoff, 3.2, 0, 6, 0, 0, 
892.733398, Airport1, StartClean, 1.3, 0, 6, 0, 0, 
895.664968, Airport1, Leave, 3.2, 0, 6, 0, 0, 
899.502539, Airport1, LoadLuggage, 1.3, 0, 6, 0, 0, 
902.552907, Airport1, StartEmbark, 1.3, 0, 6, 0, 0, 
904.207339, Airport1, ReleaseFuelTruck, 1.3, 0, 6, 0, 0, 
904.207339, Airport1, LeaveGate, 1.3, 0, 6, 0, 0, 
915.141402, Airport1, LeaveGate, 1.3, 0, 6, 0, 0, 
915.186170, Airport1, ReleaseLuggageCart, 1.3, 0, 6, 0, 0, 
915.186170, Airport1, LeaveGate, 1.3, 0, 6, 0, 0, 
915.186170, Airport1, DockAtGate, 1.9, 0, 5, 0, 0, 
917.287261, Airport1, ArriveGate, 1.9, 0, 5, 0, 0, 
917.287261, Airport1, UnloadLuggage, 1.9, 0, 5, 0, 0, 
917.287261, Airport1, FuelPlane, 1.9, 0, 5, 0, 0, 
917.447107, Airport1, Taxi2RunwayEA, 1.3, 0, 5, 0, 0, 
921.424855, Airport1, AcquireRunwayTakeoff, 1.3, 0, 5, 0, 0, 
921.424855, Airport1, Takeoff, 1.3, 0, 5, 0, 0, 
923.474102, Airport1, StartClean, 1.9, 0, 5, 0, 0, 
927.615705, Airport1, Leave, 1.3, 0, 5, 0, 0, 
931.792434, Airport1, LoadLuggage, 1.9, 0, 5, 0, 0, 
697.932178, Airport1, AcquireRunwayLand, 2.5, 0, 5, 0, 0, 
697.932178, Airport1, Land, 2.5, 0, 5, 0, 0, 
702.904566, Airport1, Taxi2Gate, 2.5, 0, 5, 0, 0, 
707.820603, Airport1, AcquireGate, 2.5, 0, 5, 0, 0, 
933.763231, Airport1, StartEmbark, 1.9, 0, 6, 0, 0, 
936.521963, Airport1, ReleaseFuelTruck, 1.9, 0, 6, 0, 0, 
936.521963, Airport1, LeaveGate, 1.9, 0, 6, 0, 0, 
946.795861, Airport1, LeaveGate, 1.9, 0, 6, 0, 0, 
947.187571, Airport1, ReleaseLuggageCart, 1.9, 0, 6, 0, 0, 
947.187571, Airport1, LeaveGate, 1.9, 0, 6, 0, 0, 
947.187571, Airport1, DockAtGate, 4.6, 0, 5, 0, 0, 
949.513629, Airport1, Taxi2RunwayEA, 1.9, 0, 5, 0, 0, 
949.739098, Airport1, ArriveGate, 4.6, 0, 5, 0, 0, 
949.739098, Airport1, UnloadLuggage, 4.6, 0, 5, 0, 0, 
949.739098, Airport1, FuelPlane, 4.6, 0, 5, 0, 0, 
953.152002, Airport1, AcquireRunwayTakeoff, 1.9, 0, 5, 0, 0, 
953.152002, Airport1, Takeoff, 1.9, 0, 5, 0, 0, 
957.064018, Airport1, StartClean, 4.6, 0, 5, 0, 0, 
730.255070, Airport1, AcquireRunwayLand, 4.5, 0, 5, 0, 0, 
959.960332, Airport1, Leave, 1.9, 1, 5, 0, 0, 
959.960332, Airport1, Land, 4.5, 0, 5, 0, 0, 
964.308073, Airport1, LoadLuggage, 4.6, 0, 5, 0, 0, 
965.134754, Airport1, Taxi2Gate, 4.5, 0, 5, 0, 0, 
966.872395, Airport1, StartEmbark, 4.6, 0, 5, 0, 0, 
968.604907, Airport1, ReleaseFuelTruck, 4.6, 0, 5, 0, 0, 
968.604907, Airport1, LeaveGate, 4.6, 0, 5, 0, 0, 
969.456471, Airport1, AcquireGate, 4.5, 0, 5, 0, 0, 
979.621069, Airport1, ReleaseLuggageCart, 4.6, 0, 6, 0, 0, 
979.621069, Airport1, LeaveGate, 4.6, 0, 6, 0, 0, 
979.864113, Airport1, LeaveGate, 4.6, 0, 6, 0, 0, 
979.864113, Airport1, DockAtGate, 3.10, 0, 5, 0, 0, 
981.790533, Airport1, Taxi2RunwayEA, 4.6, 0, 5, 0, 0, 
981.852226, Airport1, ArriveGate, 3.10, 0, 5, 0, 0, 
981.852226, Airport1, UnloadLuggage, 3.10, 0, 5, 0, 0, 
981.852226, Airport1, FuelPlane, 3.10, 0, 5, 0, 0, 
985.679046, Airport1, AcquireRunwayTakeoff, 4.6, 0, 5, 0, 0, 
985.679046, Airport1, Takeoff, 4.6, 0, 5, 0, 0, 
988.983616, Airport1, StartClean, 3.10, 0, 5, 0, 0, 
992.824063, Airport1, Leave, 4.6, 0, 5, 0, 0, 
996.183577, Airport1, LoadLuggage, 3.10, 0, 5, 0, 0, 
998.363564, Airport1, StartEmbark, 3.10, 0, 5, 0, 0, 
