Current sim time, airport, event name, airplane id, runway queue size, gate queue size, baggage cart queue size, fuel truck queue size
49.027712, Airport2, LeaveGate, 2.4, 0, 5, 1, 0, 
49.304969, Airport2, StartClean, 2.3, 0, 5, 1, 0, 
50.242258, Airport2, StartClean, 2.5, 0, 5, 1, 0, 
53.629319, Airport2, Leave, 2.2, 0, 5, 1, 0, 
54.332175, Airport2, Leave, 2.1, 0, 5, 1, 0, 
54.655344, Airport2, LoadLuggage, 2.4, 0, 5, 1, 0, 
55.956887, Airport2, AcquireRunwayLand, 3.2, 0, 5, 1, 0, 
55.956887, Airport2, Land, 3.2, 0, 5, 1, 0, 
56.408870, Airport2, AcquireRunwayLand, 3.1, 0, 5, 1, 0, 
56.408870, Airport2, Land, 3.1, 0, 5, 1, 0, 
56.498721, Airport2, LoadLuggage, 2.3, 0, 5, 1, 0, 
59.461122, Airport2, StartEmbark, 2.3, 0, 5, 1, 0, 
60.197279, Airport2, StartEmbark, 2.5, 0, 5, 1, 0, 
60.597412, Airport2, Taxi2Gate, 3.1, 0, 5, 1, 0, 
61.337492, Airport2, Taxi2Gate, 3.2, 0, 5, 1, 0, 
61.551653, Airport2, ReleaseFuelTruck, 2.3, 0, 5, 1, 0, 
61.551653, Airport2, LeaveGate, 2.3, 0, 5, 1, 0, 
64.505890, Airport2, AcquireGate, 3.1, 0, 5, 1, 0, 
65.257455, Airport2, AcquireGate, 3.2, 0, 6, 1, 0, 
68.267060, Airport2, ReleaseFuelTruck, 2.5, 0, 7, 1, 0, 
68.267060, Airport2, LeaveGate, 2.5, 0, 7, 1, 0, 
71.158871, Airport2, ReleaseLuggageCart, 2.4, 0, 7, 1, 0, 
71.158871, Airport2, UnloadLuggage, 2.5, 0, 7, 0, 0, 
71.158871, Airport2, LeaveGate, 2.4, 0, 7, 0, 0, 
71.158871, Airport2, DockAtGate, 2.6, 0, 6, 0, 0, 
72.721113, Airport2, ArriveGate, 2.6, 0, 6, 0, 0, 
72.721113, Airport2, FuelPlane, 2.6, 0, 6, 1, 0, 
72.862525, Airport2, LeaveGate, 2.3, 0, 6, 1, 0, 
72.900802, Airport2, ReleaseLuggageCart, 2.3, 0, 6, 1, 0, 
72.900802, Airport2, UnloadLuggage, 2.6, 0, 6, 0, 0, 
72.900802, Airport2, LeaveGate, 2.3, 0, 6, 0, 0, 
72.900802, Airport2, DockAtGate, 2.7, 0, 5, 0, 0, 
73.468554, Airport2, Taxi2RunwayEA, 2.4, 0, 5, 0, 0, 
73.851083, Airport2, LeaveGate, 2.5, 0, 5, 0, 0, 
74.675181, Airport2, Taxi2RunwayEA, 2.3, 0, 5, 0, 0, 
74.716214, Airport2, ArriveGate, 2.7, 0, 5, 0, 0, 
74.716214, Airport2, FuelPlane, 2.7, 0, 5, 1, 0, 
76.633109, Airport2, AcquireRunwayTakeoff, 2.4, 0, 5, 1, 0, 
76.633109, Airport2, Takeoff, 2.4, 0, 5, 1, 0, 
78.334329, Airport2, AcquireRunwayTakeoff, 2.3, 0, 5, 1, 0, 
78.334329, Airport2, Takeoff, 2.3, 0, 5, 1, 0, 
79.965602, Airport2, StartClean, 2.6, 0, 5, 1, 0, 
82.041976, Airport2, StartClean, 2.7, 0, 5, 1, 0, 
84.333168, Airport2, Leave, 2.4, 0, 5, 1, 0, 
85.129161, Airport2, AcquireRunwayLand, 4.4, 0, 5, 1, 0, 
85.129161, Airport2, Land, 4.4, 0, 5, 1, 0, 
85.243401, Airport2, LoadLuggage, 2.5, 0, 5, 1, 0, 
85.669344, Airport2, Leave, 2.3, 0, 5, 1, 0, 
87.749287, Airport2, LoadLuggage, 2.6, 0, 5, 1, 0, 
88.239015, Airport2, AcquireRunwayLand, 4.3, 0, 5, 1, 0, 
88.239015, Airport2, Land, 4.3, 0, 5, 1, 0, 
90.228610, Airport2, Taxi2Gate, 4.4, 0, 5, 1, 0, 
90.807233, Airport2, StartEmbark, 2.6, 0, 5, 1, 0, 
91.399576, Airport2, ReleaseFuelTruck, 2.6, 0, 5, 1, 0, 
91.399576, Airport2, LeaveGate, 2.6, 0, 5, 1, 0, 
91.409659, Airport2, StartEmbark, 2.7, 0, 5, 1, 0, 
93.124814, Airport2, Taxi2Gate, 4.3, 0, 5, 1, 0, 
94.285783, Airport2, ReleaseFuelTruck, 2.7, 0, 5, 1, 0, 
94.285783, Airport2, LeaveGate, 2.7, 0, 5, 1, 0, 
94.292188, Airport2, AcquireGate, 4.4, 0, 5, 1, 0, 
97.023934, Airport2, AcquireGate, 4.3, 0, 6, 1, 0, 
101.512372, Airport2, ReleaseLuggageCart, 2.5, 0, 7, 1, 0, 
101.512372, Airport2, UnloadLuggage, 2.7, 0, 7, 0, 0, 
101.512372, Airport2, LeaveGate, 2.5, 0, 7, 0, 0, 
101.512372, Airport2, DockAtGate, 2.8, 0, 6, 0, 0, 
103.356582, Airport2, Taxi2RunwayEA, 2.5, 0, 6, 0, 0, 
103.452319, Airport2, LeaveGate, 2.6, 0, 6, 0, 0, 
103.609958, Airport2, ArriveGate, 2.8, 0, 6, 0, 0, 
103.609958, Airport2, FuelPlane, 2.8, 0, 6, 1, 0, 
103.949061, Airport2, ReleaseLuggageCart, 2.6, 0, 6, 1, 0, 
103.949061, Airport2, UnloadLuggage, 2.8, 0, 6, 0, 0, 
103.949061, Airport2, LeaveGate, 2.6, 0, 6, 0, 0, 
103.949061, Airport2, DockAtGate, 2.9, 0, 5, 0, 0, 
104.437415, Airport2, LeaveGate, 2.7, 0, 5, 0, 0, 
105.830617, Airport2, Taxi2RunwayEA, 2.6, 0, 5, 0, 0, 
106.210082, Airport2, ArriveGate, 2.9, 0, 5, 0, 0, 
106.210082, Airport2, FuelPlane, 2.9, 0, 5, 1, 0, 
108.091880, Airport2, AcquireRunwayTakeoff, 2.5, 0, 5, 1, 0, 
108.091880, Airport2, Takeoff, 2.5, 0, 5, 1, 0, 
110.149259, Airport2, StartClean, 2.8, 0, 5, 1, 0, 
110.449809, Airport2, AcquireRunwayTakeoff, 2.6, 0, 5, 1, 0, 
110.449809, Airport2, Takeoff, 2.6, 0, 5, 1, 0, 
113.568237, Airport2, StartClean, 2.9, 0, 5, 1, 0, 
115.220513, Airport2, Leave, 2.5, 0, 5, 1, 0, 
115.352327, Airport2, LoadLuggage, 2.7, 0, 5, 1, 0, 
116.478380, Airport2, AcquireRunwayLand, 3.5, 0, 5, 1, 0, 
116.478380, Airport2, Land, 3.5, 0, 5, 1, 0, 
117.421361, Airport2, Leave, 2.6, 0, 5, 1, 0, 
117.829170, Airport2, LoadLuggage, 2.8, 0, 5, 1, 0, 
119.245676, Airport2, AcquireRunwayLand, 4.6, 0, 5, 1, 0, 
119.245676, Airport2, Land, 4.6, 0, 5, 1, 0, 
119.638232, Airport2, StartEmbark, 2.8, 0, 5, 1, 0, 
122.165724, Airport2, ReleaseFuelTruck, 2.8, 0, 5, 1, 0, 
122.165724, Airport2, LeaveGate, 2.8, 0, 5, 1, 0, 
122.325929, Airport2, Taxi2Gate, 3.5, 0, 5, 1, 0, 
123.393124, Airport2, StartEmbark, 2.9, 0, 5, 1, 0, 
124.251189, Airport2, Taxi2Gate, 4.6, 0, 5, 1, 0, 
125.144017, Airport2, ReleaseFuelTruck, 2.9, 0, 5, 1, 0, 
125.144017, Airport2, LeaveGate, 2.9, 0, 5, 1, 0, 
126.329124, Airport2, AcquireGate, 3.5, 0, 5, 1, 0, 
128.298921, Airport2, AcquireGate, 4.6, 0, 6, 1, 0, 
131.598803, Airport2, ReleaseLuggageCart, 2.7, 0, 7, 1, 0, 
131.598803, Airport2, UnloadLuggage, 2.9, 0, 7, 0, 0, 
131.598803, Airport2, LeaveGate, 2.7, 0, 7, 0, 0, 
131.598803, Airport2, DockAtGate, 2.10, 0, 6, 0, 0, 
132.698305, Airport2, LeaveGate, 2.8, 0, 6, 0, 0, 
133.709120, Airport2, Taxi2RunwayEA, 2.7, 0, 6, 0, 0, 
134.059268, Airport2, ArriveGate, 2.10, 0, 6, 0, 0, 
134.059268, Airport2, FuelPlane, 2.10, 0, 6, 1, 0, 
134.411026, Airport2, ReleaseLuggageCart, 2.8, 0, 6, 1, 0, 
134.411026, Airport2, UnloadLuggage, 2.10, 0, 6, 0, 0, 
134.411026, Airport2, LeaveGate, 2.8, 0, 6, 0, 0, 
134.411026, Airport2, DockAtGate, 3.1, 0, 5, 0, 0, 
136.263301, Airport2, ArriveGate, 3.1, 0, 5, 0, 0, 
136.263301, Airport2, FuelPlane, 3.1, 0, 5, 1, 0, 
136.354867, Airport2, LeaveGate, 2.9, 0, 5, 1, 0, 
136.610426, Airport2, Taxi2RunwayEA, 2.8, 0, 5, 1, 0, 
137.707663, Airport2, AcquireRunwayTakeoff, 2.7, 0, 5, 1, 0, 
137.707663, Airport2, Takeoff, 2.7, 0, 5, 1, 0, 
139.513035, Airport2, StartClean, 2.10, 0, 5, 1, 0, 
139.910624, Airport2, AcquireRunwayTakeoff, 2.8, 0, 5, 1, 0, 
139.910624, Airport2, Takeoff, 2.8, 0, 5, 1, 0, 
143.605749, Airport2, StartClean, 3.1, 0, 5, 1, 0, 
144.883187, Airport2, Leave, 2.7, 0, 5, 1, 0, 
145.544937, Airport2, LoadLuggage, 2.9, 0, 5, 1, 0, 
146.426368, Airport2, Leave, 2.8, 0, 5, 1, 0, 
149.196559, Airport2, LoadLuggage, 2.10, 0, 5, 1, 0, 
149.805844, Airport2, StartEmbark, 2.10, 0, 5, 1, 0, 
153.858897, Airport2, ReleaseFuelTruck, 2.10, 0, 5, 1, 0, 
153.858897, Airport2, LeaveGate, 2.10, 0, 5, 1, 0, 
154.417922, Airport2, StartEmbark, 3.1, 0, 5, 1, 0, 
155.095447, Airport2, ReleaseFuelTruck, 3.1, 0, 5, 1, 0, 
155.095447, Airport2, LeaveGate, 3.1, 0, 5, 1, 0, 
161.296832, Airport2, ReleaseLuggageCart, 2.9, 0, 5, 1, 0, 
161.296832, Airport2, UnloadLuggage, 3.1, 0, 5, 0, 0, 
161.296832, Airport2, LeaveGate, 2.9, 0, 5, 0, 0, 
161.296832, Airport2, DockAtGate, 3.2, 0, 4, 0, 0, 
162.942577, Airport2, LeaveGate, 2.10, 0, 4, 0, 0, 
163.233493, Airport2, Taxi2RunwayEA, 2.9, 0, 4, 0, 0, 
163.331362, Airport2, ArriveGate, 3.2, 0, 4, 0, 0, 
163.331362, Airport2, FuelPlane, 3.2, 0, 4, 1, 0, 
164.590404, Airport2, ReleaseLuggageCart, 2.10, 0, 4, 1, 0, 
164.590404, Airport2, UnloadLuggage, 3.2, 0, 4, 0, 0, 
164.590404, Airport2, LeaveGate, 2.10, 0, 4, 0, 0, 
164.590404, Airport2, DockAtGate, 4.4, 0, 3, 0, 0, 
165.874908, Airport2, ArriveGate, 4.4, 0, 3, 0, 0, 
165.874908, Airport2, FuelPlane, 4.4, 0, 3, 1, 0, 
166.301679, Airport2, Taxi2RunwayEA, 2.10, 0, 3, 1, 0, 
166.545154, Airport2, LeaveGate, 3.1, 0, 3, 1, 0, 
166.865239, Airport2, AcquireRunwayTakeoff, 2.9, 0, 3, 1, 0, 
166.865239, Airport2, Takeoff, 2.9, 0, 3, 1, 0, 
169.845956, Airport2, StartClean, 3.2, 0, 3, 1, 0, 
171.110489, Airport2, AcquireRunwayTakeoff, 2.10, 0, 3, 1, 0, 
171.110489, Airport2, Takeoff, 2.10, 0, 3, 1, 0, 
173.145398, Airport2, StartClean, 4.4, 0, 3, 1, 0, 
174.271026, Airport2, Leave, 2.9, 0, 3, 1, 0, 
175.497191, Airport2, LoadLuggage, 3.1, 0, 3, 1, 0, 
176.448527, Airport2, AcquireRunwayLand, 4.9, 0, 3, 1, 0, 
176.448527, Airport2, Land, 4.9, 0, 3, 1, 0, 
177.420148, Airport2, Leave, 2.10, 0, 3, 1, 0, 
177.990428, Airport2, AcquireRunwayLand, 3.10, 0, 3, 1, 0, 
177.990428, Airport2, Land, 3.10, 0, 3, 1, 0, 
178.901088, Airport2, LoadLuggage, 3.2, 0, 3, 1, 0, 
179.622909, Airport2, StartEmbark, 3.2, 0, 3, 1, 0, 
181.277791, Airport2, Taxi2Gate, 4.9, 0, 3, 1, 0, 
181.856721, Airport2, ReleaseFuelTruck, 3.2, 0, 3, 1, 0, 
181.856721, Airport2, LeaveGate, 3.2, 0, 3, 1, 0, 
182.561168, Airport2, Taxi2Gate, 3.10, 0, 3, 1, 0, 
182.849454, Airport2, StartEmbark, 4.4, 0, 3, 1, 0, 
184.879690, Airport2, ReleaseFuelTruck, 4.4, 0, 3, 1, 0, 
184.879690, Airport2, LeaveGate, 4.4, 0, 3, 1, 0, 
185.016375, Airport2, AcquireGate, 4.9, 0, 3, 1, 0, 
186.553582, Airport2, AcquireGate, 3.10, 0, 4, 1, 0, 
192.023327, Airport2, ReleaseLuggageCart, 3.1, 0, 5, 1, 0, 
192.023327, Airport2, UnloadLuggage, 4.4, 0, 5, 0, 0, 
192.023327, Airport2, LeaveGate, 3.1, 0, 5, 0, 0, 
192.023327, Airport2, DockAtGate, 4.3, 0, 4, 0, 0, 
192.271448, Airport2, LeaveGate, 3.2, 0, 4, 0, 0, 
194.189023, Airport2, Taxi2RunwayEA, 3.1, 0, 4, 0, 0, 
194.723138, Airport2, ArriveGate, 4.3, 0, 4, 0, 0, 
194.723138, Airport2, FuelPlane, 4.3, 0, 4, 1, 0, 
195.405838, Airport2, ReleaseLuggageCart, 3.2, 0, 4, 1, 0, 
195.405838, Airport2, UnloadLuggage, 4.3, 0, 4, 0, 0, 
195.405838, Airport2, LeaveGate, 3.2, 0, 4, 0, 0, 
195.405838, Airport2, DockAtGate, 3.5, 0, 3, 0, 0, 
195.517915, Airport2, LeaveGate, 4.4, 0, 3, 0, 0, 
197.208970, Airport2, ArriveGate, 3.5, 0, 3, 0, 0, 
197.208970, Airport2, FuelPlane, 3.5, 0, 3, 1, 0, 
197.305817, Airport2, Taxi2RunwayEA, 3.2, 0, 3, 1, 0, 
198.492609, Airport2, AcquireRunwayTakeoff, 3.1, 0, 3, 1, 0, 
198.492609, Airport2, Takeoff, 3.1, 0, 3, 1, 0, 
201.024561, Airport2, AcquireRunwayTakeoff, 3.2, 0, 3, 1, 0, 
201.024561, Airport2, Takeoff, 3.2, 0, 3, 1, 0, 
201.544480, Airport2, StartClean, 4.3, 0, 3, 1, 0, 
204.452275, Airport2, StartClean, 3.5, 0, 3, 1, 0, 
205.002210, Airport2, Leave, 3.1, 0, 3, 1, 0, 
205.210526, Airport2, AcquireRunwayLand, 4.1, 0, 3, 1, 0, 
205.210526, Airport2, Land, 4.1, 0, 3, 1, 0, 
206.013581, Airport2, LoadLuggage, 4.4, 0, 3, 1, 0, 
208.017865, Airport2, Leave, 3.2, 0, 3, 1, 0, 
208.731883, Airport2, LoadLuggage, 4.3, 0, 3, 1, 0, 
208.879884, Airport2, AcquireRunwayLand, 4.2, 0, 3, 1, 0, 
208.879884, Airport2, Land, 4.2, 0, 3, 1, 0, 
210.342696, Airport2, Taxi2Gate, 4.1, 0, 3, 1, 0, 
211.414538, Airport2, StartEmbark, 4.3, 0, 3, 1, 0, 
213.656139, Airport2, ReleaseFuelTruck, 4.3, 0, 3, 1, 0, 
213.656139, Airport2, LeaveGate, 4.3, 0, 3, 1, 0, 
213.709257, Airport2, Taxi2Gate, 4.2, 0, 3, 1, 0, 
214.701901, Airport2, StartEmbark, 3.5, 0, 3, 1, 0, 
214.735686, Airport2, AcquireGate, 4.1, 0, 3, 1, 0, 
216.781030, Airport2, ReleaseFuelTruck, 3.5, 0, 4, 1, 0, 
216.781030, Airport2, LeaveGate, 3.5, 0, 4, 1, 0, 
217.580370, Airport2, AcquireGate, 4.2, 0, 4, 1, 0, 
222.400187, Airport2, ReleaseLuggageCart, 4.4, 0, 5, 1, 0, 
222.400187, Airport2, UnloadLuggage, 3.5, 0, 5, 0, 0, 
222.400187, Airport2, LeaveGate, 4.4, 0, 5, 0, 0, 
222.400187, Airport2, DockAtGate, 4.6, 0, 4, 0, 0, 
224.388739, Airport2, Taxi2RunwayEA, 4.4, 0, 4, 0, 0, 
224.601255, Airport2, LeaveGate, 4.3, 0, 4, 0, 0, 
224.610189, Airport2, ReleaseLuggageCart, 4.3, 0, 4, 0, 0, 
224.610189, Airport2, LeaveGate, 4.3, 0, 4, 0, 0, 
224.610189, Airport2, DockAtGate, 4.9, 0, 3, 0, 0, 
224.977256, Airport2, ArriveGate, 4.6, 0, 3, 0, 0, 
224.977256, Airport2, UnloadLuggage, 4.6, 0, 3, 0, 0, 
224.977256, Airport2, FuelPlane, 4.6, 0, 3, 0, 0, 
226.075080, Airport2, ArriveGate, 4.9, 0, 3, 0, 0, 
226.075080, Airport2, FuelPlane, 4.9, 0, 3, 1, 0, 
226.497420, Airport2, Taxi2RunwayEA, 4.3, 0, 3, 1, 0, 
227.659499, Airport2, LeaveGate, 3.5, 0, 3, 1, 0, 
228.689868, Airport2, AcquireRunwayTakeoff, 4.4, 0, 3, 1, 0, 
228.689868, Airport2, Takeoff, 4.4, 0, 3, 1, 0, 
230.129675, Airport2, AcquireRunwayTakeoff, 4.3, 0, 3, 1, 0, 
230.129675, Airport2, Takeoff, 4.3, 0, 3, 1, 0, 
231.992066, Airport2, StartClean, 4.9, 0, 3, 1, 0, 
232.478612, Airport2, StartClean, 4.6, 0, 3, 1, 0, 
236.069535, Airport2, AcquireRunwayLand, 3.8, 0, 3, 1, 0, 
236.179435, Airport2, LoadLuggage, 3.5, 1, 3, 1, 0, 
236.370259, Airport2, Leave, 4.4, 1, 3, 1, 0, 
236.370259, Airport2, Land, 3.8, 0, 3, 1, 0, 
237.989033, Airport2, Leave, 4.3, 0, 3, 1, 0, 
239.467721, Airport2, LoadLuggage, 4.6, 0, 3, 1, 0, 
241.660384, Airport2, StartEmbark, 4.6, 0, 3, 1, 0, 
241.684996, Airport2, StartEmbark, 4.9, 0, 3, 1, 0, 
241.706466, Airport2, Taxi2Gate, 3.8, 0, 3, 1, 0, 
243.826798, Airport2, ReleaseFuelTruck, 4.6, 0, 3, 1, 0, 
243.826798, Airport2, LeaveGate, 4.6, 0, 3, 1, 0, 
245.119889, Airport2, ReleaseFuelTruck, 4.9, 0, 3, 1, 0, 
245.119889, Airport2, LeaveGate, 4.9, 0, 3, 1, 0, 
246.228969, Airport2, AcquireGate, 3.8, 0, 3, 1, 0, 
252.061042, Airport2, ReleaseLuggageCart, 3.5, 0, 4, 1, 0, 
252.061042, Airport2, UnloadLuggage, 4.9, 0, 4, 0, 0, 
252.061042, Airport2, LeaveGate, 3.5, 0, 4, 0, 0, 
252.061042, Airport2, DockAtGate, 3.10, 0, 3, 0, 0, 
253.604786, Airport2, ArriveGate, 3.10, 0, 3, 0, 0, 
253.604786, Airport2, FuelPlane, 3.10, 0, 3, 1, 0, 
253.753144, Airport2, Taxi2RunwayEA, 3.5, 0, 3, 1, 0, 
254.308687, Airport2, LeaveGate, 4.9, 0, 3, 1, 0, 
254.659819, Airport2, ReleaseLuggageCart, 4.6, 0, 3, 1, 0, 
254.659819, Airport2, UnloadLuggage, 3.10, 0, 3, 0, 0, 
254.659819, Airport2, LeaveGate, 4.6, 0, 3, 0, 0, 
255.213581, Airport2, LeaveGate, 4.6, 0, 3, 0, 0, 
255.213581, Airport2, DockAtGate, 4.1, 0, 2, 0, 0, 
256.685869, Airport2, AcquireRunwayLand, 1.7, 0, 2, 0, 0, 
256.685869, Airport2, Land, 1.7, 0, 2, 0, 0, 
257.176991, Airport2, AcquireRunwayTakeoff, 3.5, 0, 2, 0, 0, 
257.176991, Airport2, Takeoff, 3.5, 0, 2, 0, 0, 
257.301859, Airport2, Taxi2RunwayEA, 4.6, 0, 2, 0, 0, 
257.356917, Airport2, ArriveGate, 4.1, 0, 2, 0, 0, 
257.356917, Airport2, FuelPlane, 4.1, 0, 2, 1, 0, 
260.289449, Airport2, StartClean, 3.10, 0, 2, 1, 0, 
261.502368, Airport2, AcquireRunwayTakeoff, 4.6, 0, 2, 1, 0, 
261.946483, Airport2, Taxi2Gate, 1.7, 1, 2, 1, 0, 
261.946483, Airport2, Takeoff, 4.6, 0, 2, 1, 0, 
263.343817, Airport2, StartClean, 4.1, 0, 2, 1, 0, 
264.019176, Airport2, Leave, 3.5, 0, 2, 1, 0, 
265.236497, Airport2, AcquireGate, 1.7, 0, 2, 1, 0, 
265.564309, Airport2, AcquireRunwayLand, 2.4, 0, 3, 1, 0, 
265.564309, Airport2, Land, 2.4, 0, 3, 1, 0, 
266.000428, Airport2, LoadLuggage, 4.9, 0, 3, 1, 0, 
267.483247, Airport2, AcquireRunwayLand, 1.4, 0, 3, 1, 0, 
268.816671, Airport2, LoadLuggage, 3.10, 1, 3, 1, 0, 
268.894698, Airport2, Leave, 4.6, 1, 3, 1, 0, 
268.894698, Airport2, Land, 1.4, 0, 3, 1, 0, 
269.806627, Airport2, StartEmbark, 3.10, 0, 3, 1, 0, 
270.983300, Airport2, Taxi2Gate, 2.4, 0, 3, 1, 0, 
272.971782, Airport2, ReleaseFuelTruck, 3.10, 0, 3, 1, 0, 
272.971782, Airport2, LeaveGate, 3.10, 0, 3, 1, 0, 
273.707207, Airport2, StartEmbark, 4.1, 0, 3, 1, 0, 
273.811421, Airport2, Taxi2Gate, 1.4, 0, 3, 1, 0, 
275.869587, Airport2, AcquireGate, 2.4, 0, 3, 1, 0, 
276.591831, Airport2, ReleaseFuelTruck, 4.1, 0, 4, 1, 0, 
